,Y0,Y1,Y2,Q0,Q1,Q2,Ci,Cm
2079.757618376968,7.6658366325495e-08,3.095308796949651e-05,0.025027598677524795,0.0018523943377010048,1.1308640038129325,1302.1062935387874,0.097941720187249,3.8691050430990934
2080.757618376968,7.665798303468411e-08,3.094929171075355e-05,0.02502158875499948,0.0018532758090627954,1.1313385361558008,1302.5857590873431,0.0979407407749442,3.8686305145524837
2081.757618376968,7.665759974578965e-08,3.0945495936582636e-05,0.02501558030673883,0.0018541572716099179,1.1318130079271662,1303.0651070905844,0.09793976137243347,3.8681560465768925
2082.757618376968,7.665721645881163e-08,3.094170064691955e-05,0.02500957333237377,0.0018550387253424604,1.1322874191350514,1303.5443375779228,0.09793878197971673,3.867681639164297
2083.757618376968,7.665683317375007e-08,3.093790584170014e-05,0.025003567831535355,0.0018559201702605113,1.1327617697874777,1304.023450578762,0.09793780259679385,3.8672072923066763
2084.757618376968,7.66564498906049e-08,3.093411152086024e-05,0.024997563803854695,0.0018568016063641583,1.1332360598924656,1304.5024461224987,0.09793682322366476,3.866733005996009
2085.757618376968,7.665606660937614e-08,3.093031768433568e-05,0.024991561248963023,0.0018576830336534899,1.1337102894580342,1304.9813242385212,0.09793584386032934,3.866258780224277
2086.757618376968,7.66556833300638e-08,3.092652433206235e-05,0.024985560166491654,0.001858564452128594,1.1341844584922018,1305.4600849562112,0.09793486450678751,3.8657846149834616
2087.757618376968,7.665530005266784e-08,3.092273146397607e-05,0.024979560556071995,0.001859445861789559,1.1346585670029856,1305.9387283049423,0.09793388516303916,3.865310510265546
2088.757618376968,7.665491677718827e-08,3.091893908001275e-05,0.02497356241733556,0.0018603272626364728,1.1351326149984013,1306.417254314081,0.0979329058290842,3.864836466062514
2089.757618376968,7.665453350362507e-08,3.0915147180108255e-05,0.02496756574991394,0.0018612086546694238,1.135606602486464,1306.8956630129862,0.09793192650492254,3.864362482366351
2090.757618376968,7.665415023197823e-08,3.0911355764198465e-05,0.02496157055343884,0.0018620900378884997,1.1360805294751872,1307.3739544310095,0.09793094719055406,3.8638885591690437
2091.757618376968,7.665376696224774e-08,3.0907564832219286e-05,0.024955576827542028,0.0018629714122937891,1.136554395972584,1307.8521285974944,0.09792996788597869,3.8634146964625793
2092.757618376968,7.665338369443359e-08,3.090377438410665e-05,0.024949584571855414,0.0018638527778853799,1.1370282019866653,1308.3301855417774,0.09792898859119631,3.862940894238946
2093.757618376968,7.66530004285358e-08,3.089998441979642e-05,0.024943593786010947,0.0018647341346633602,1.1375019475254422,1308.8081252931875,0.09792800930620683,3.8624671524901335
2094.757618376968,7.66526171645543e-08,3.089619493922457e-05,0.024937604469640707,0.0018656154826278183,1.137975632596924,1309.285947881046,0.09792703003101015,3.8619934712081325
2095.757618376968,7.665223390248915e-08,3.0892405942327016e-05,0.024931616622376862,0.0018664968217788423,1.1384492572091187,1309.763653334667,0.09792605076560618,3.861519850384935
2096.757618376968,7.665185064234028e-08,3.08886174290397e-05,0.02492563024385166,0.0018673781521165202,1.1389228213700335,1310.241241683357,0.09792507150999481,3.861046290012533
2097.757618376968,7.665146738410773e-08,3.088482939929857e-05,0.024919645333697442,0.0018682594736409402,1.1393963250876749,1310.7187129564147,0.09792409226417595,3.8605727900829216
2098.757618376968,7.665108412779144e-08,3.088104185303959e-05,0.02491366189154669,0.0018691407863521906,1.1398697683700474,1311.196067183132,0.0979231130281495,3.8600993505880954
2099.757618376968,7.665070087339143e-08,3.087725479019872e-05,0.024907679917031907,0.0018700220902503593,1.1403431512251552,1311.673304392793,0.09792213380191536,3.8596259715200505
2100.757618376968,7.66503176209077e-08,3.087346821071196e-05,0.024901699409785736,0.0018709033853355347,1.140816473661001,1312.1504246146737,0.09792115458547343,3.8591526528707845
2101.757618376968,7.664993437034022e-08,3.086968211451528e-05,0.024895720369440908,0.0018717846716078046,1.1412897356855862,1312.6274278780438,0.09792017537882362,3.8586793946322953
2102.757618376968,7.664955112168899e-08,3.0865896501544676e-05,0.024889742795630245,0.0018726659490672572,1.1417629373069118,1313.1043142121646,0.09791919618196583,3.8582061967965826
2103.757618376968,7.664916787495401e-08,3.086211137173615e-05,0.024883766687986652,0.0018735472177139809,1.1422360785329773,1313.5810836462904,0.09791821699489996,3.857733059355647
2104.757618376968,7.664878463013526e-08,3.085832672502572e-05,0.02487779204614314,0.0018744284775480636,1.1427091593717809,1314.0577362096678,0.0979172378176259,3.8572599823014904
2105.757618376968,7.66484013872327e-08,3.085454256134941e-05,0.02487181886973281,0.0018753097285695935,1.14318217983132,1314.5342719315363,0.09791625865014357,3.856786965626115
